"run_family","model_run","scale","reward_group","reward_clean","model_config","pretrain_seed","fine_tune_seed","generation_seed","reward_seed","grammaticality_childes_bin","grammaticality_childes_score","grammaticality_gec_score","utterance"
"continuous_align_semantic.1e+06.2.3","continuous_align_semantic.1e+06.2.3.123",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","2","3","123","3",0,-1,1,"baby yellow sheep."
"continuous_align_semantic.1e+06.2.3","continuous_align_semantic.1e+06.2.3.123",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","2","3","123","3",0,-1,1,"hello dragon a tractor."
"continuous_align_semantic.1e+06.2.3","continuous_align_semantic.1e+06.2.3.123",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","2","3","123","3",1,1,1,"is it a lion?"
"continuous_align_semantic.1e+06.2.3","continuous_align_semantic.1e+06.2.3.123",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","2","3","123","3",1,1,1,"who is a bear?"
"continuous_align_semantic.1e+06.2.999","continuous_align_semantic.1e+06.2.999.2",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","2","999","2","999",0,-1,1,"baby dinosaur bear."
"continuous_align_semantic.1e+06.2.999","continuous_align_semantic.1e+06.2.999.2",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","2","999","2","999",0,-1,1,"hm, dinosaur bird."
"continuous_align_semantic.1e+06.2.999","continuous_align_semantic.1e+06.2.999.2",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","2","999","2","999",1,1,1,"let's make the hippo."
"continuous_align_semantic.1e+06.2.999","continuous_align_semantic.1e+06.2.999.2",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","2","999","2","999",1,0,1,"a car."
"continuous_align_semantic.1e+06.3.1024","continuous_align_semantic.1e+06.3.1024.1",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","1024","1","1024",0,-1,1,"yellow, blue sheep."
"continuous_align_semantic.1e+06.3.1024","continuous_align_semantic.1e+06.3.1024.1",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","1024","1","1024",0,-1,0,"who is baby elephant."
"continuous_align_semantic.1e+06.3.1024","continuous_align_semantic.1e+06.3.1024.1",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","1024","1","1024",1,1,1,"you are an elephant."
"continuous_align_semantic.1e+06.3.1024","continuous_align_semantic.1e+06.3.1024.1",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","1024","1","1024",1,1,1,"oh a blue circle."
"continuous_align_semantic.1e+06.3.123","continuous_align_semantic.1e+06.3.123.0",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","123","0","123",0,-1,0,"you eating a cow?"
"continuous_align_semantic.1e+06.3.123","continuous_align_semantic.1e+06.3.123.0",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","123","0","123",0,-1,1,"they say a blue baby bear."
"continuous_align_semantic.1e+06.3.123","continuous_align_semantic.1e+06.3.123.0",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","123","0","123",1,1,1,"yeah, a bear."
"continuous_align_semantic.1e+06.3.123","continuous_align_semantic.1e+06.3.123.0",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","123","0","123",1,0,1,"can some water."
"continuous_align_semantic.1e+06.3.3","continuous_align_semantic.1e+06.3.3.999",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","3","999","3",0,-1,0,"the your toes."
"continuous_align_semantic.1e+06.3.3","continuous_align_semantic.1e+06.3.3.999",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","3","999","3",0,-1,0,"we saw apples some."
"continuous_align_semantic.1e+06.3.3","continuous_align_semantic.1e+06.3.3.999",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","3","999","3",1,1,0,"there is your cheerios."
"continuous_align_semantic.1e+06.3.3","continuous_align_semantic.1e+06.3.3.999",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","3","999","3",1,1,1,"do you want more?"
"continuous_align_semantic.1e+06.3.999","continuous_align_semantic.1e+06.3.999.2",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","999","2","999",0,-1,1,"and a, a moon."
"continuous_align_semantic.1e+06.3.999","continuous_align_semantic.1e+06.3.999.2",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","999","2","999",0,-1,1,"a of a lion."
"continuous_align_semantic.1e+06.3.999","continuous_align_semantic.1e+06.3.999.2",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","999","2","999",1,0,1,"no black, sheep."
"continuous_align_semantic.1e+06.3.999","continuous_align_semantic.1e+06.3.999.2",1e+06,"semantic_contingency","continuous_align_semantic","1e6_entropy_001_lm_loss_001_target_6","3","999","2","999",1,1,1,"it is a lamb."
"align_syntactic.1e+06.1.1024","align_syntactic.1e+06.1.1024.3",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","1024","3","1024",1,1,1,"the night night night."
"align_syntactic.1e+06.1.1024","align_syntactic.1e+06.1.1024.3",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","1024","3","1024",1,1,1,"a big long tree."
"align_syntactic.1e+06.1.3","align_syntactic.1e+06.1.3.1024",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","3","1024","3",0,-1,0,"yeah what is he talking on?"
"align_syntactic.1e+06.1.3","align_syntactic.1e+06.1.3.1024",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","3","1024","3",0,-1,0,"that is a train big cake, what is this?"
"align_syntactic.1e+06.1.3","align_syntactic.1e+06.1.3.1024",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","3","1024","3",1,1,1,"what do they have?"
"align_syntactic.1e+06.1.3","align_syntactic.1e+06.1.3.1024",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","3","1024","3",1,1,1,"what are they doing?"
"align_syntactic.1e+06.1.999","align_syntactic.1e+06.1.999.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","999","2","999",0,-1,1,"did a big lion."
"align_syntactic.1e+06.1.999","align_syntactic.1e+06.1.999.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","999","2","999",0,-1,1,"see a big tractor."
"align_syntactic.1e+06.1.999","align_syntactic.1e+06.1.999.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","999","2","999",1,1,1,"hello, that is a car."
"align_syntactic.1e+06.1.999","align_syntactic.1e+06.1.999.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","999","2","999",1,1,1,"i think he is a puppy."
"align_syntactic.1e+06.2.1024","align_syntactic.1e+06.2.1024.1",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","1024","1","1024",0,-1,0,"a a big snake."
"align_syntactic.1e+06.2.1024","align_syntactic.1e+06.2.1024.1",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","1024","1","1024",0,-1,1,"one in the sky."
"align_syntactic.1e+06.2.1024","align_syntactic.1e+06.2.1024.1",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","1024","1","1024",1,1,1,"it is a bear."
"align_syntactic.1e+06.2.1024","align_syntactic.1e+06.2.1024.1",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","1024","1","1024",1,1,1,"that is a pig."
"align_syntactic.1e+06.2.3","align_syntactic.1e+06.2.3.123",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","3","123","3",0,-1,0,"what is that say?"
"align_syntactic.1e+06.2.3","align_syntactic.1e+06.2.3.123",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","3","123","3",0,-1,0,"what is she doing doing?"
"align_syntactic.1e+06.2.3","align_syntactic.1e+06.2.3.123",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","3","123","3",1,1,1,"what is he doing honey?"
"align_syntactic.1e+06.2.3","align_syntactic.1e+06.2.3.123",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","3","123","3",1,1,1,"that is a truck."
"align_syntactic.1e+06.2.999","align_syntactic.1e+06.2.999.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","999","2","999",0,-1,1,"see he was a bat."
"align_syntactic.1e+06.2.999","align_syntactic.1e+06.2.999.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","999","2","999",0,-1,0,"are a a big shark."
"align_syntactic.1e+06.2.999","align_syntactic.1e+06.2.999.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","999","2","999",1,1,1,"that is a bus."
"align_syntactic.1e+06.2.999","align_syntactic.1e+06.2.999.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","999","2","999",1,1,1,"she is a rock."
"align_syntactic.1e+06.3.1024","align_syntactic.1e+06.3.1024.7",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","1024","7","1024",0,-1,1,"are all all done."
"align_syntactic.1e+06.3.1024","align_syntactic.1e+06.3.1024.7",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","1024","7","1024",0,-1,0,"thank all all done."
"align_syntactic.1e+06.3.1024","align_syntactic.1e+06.3.1024.7",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","1024","7","1024",1,1,0,"i see a dog."
"align_syntactic.1e+06.3.1024","align_syntactic.1e+06.3.1024.7",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","1024","7","1024",1,1,1,"you are all done."
"align_syntactic.1e+06.3.123","align_syntactic.1e+06.3.123.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","123","2","123",0,-1,1,"where is a train."
"align_syntactic.1e+06.3.123","align_syntactic.1e+06.3.123.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","123","2","123",0,-1,1,"can't find yourself."
"align_syntactic.1e+06.3.123","align_syntactic.1e+06.3.123.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","123","2","123",1,1,1,"it is a car."
"align_syntactic.1e+06.3.123","align_syntactic.1e+06.3.123.2",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","123","2","123",1,1,1,"and a red car."
"align_syntactic.1e+06.3.3","align_syntactic.1e+06.3.3.42",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","3","42","3",0,-1,0,"how what is she doing?"
"align_syntactic.1e+06.3.3","align_syntactic.1e+06.3.3.42",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","3","42","3",0,-1,0,"he is very right, the what is he doing that?"
"align_syntactic.1e+06.3.3","align_syntactic.1e+06.3.3.42",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","3","42","3",1,1,1,"what are we doing with her?"
"align_syntactic.1e+06.3.3","align_syntactic.1e+06.3.3.42",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","3","42","3",1,1,1,"now what does he say?"
"align_syntactic.1e+06.3.999","align_syntactic.1e+06.3.999.7",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","999","7","999",0,-1,1,"want to make a train."
"align_syntactic.1e+06.3.999","align_syntactic.1e+06.3.999.7",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","999","7","999",0,-1,1,"do a big balloon."
"align_syntactic.1e+06.3.999","align_syntactic.1e+06.3.999.7",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","999","7","999",1,1,1,"did you see the moon."
"align_syntactic.1e+06.3.999","align_syntactic.1e+06.3.999.7",1e+06,"structural_alignment","align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","999","7","999",1,1,1,"what is he doing?"
"continuous_align_syntactic.1e+06.1.1024","continuous_align_syntactic.1e+06.1.1024.2",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","1024","2","1024",0,-1,1,"how he was a big dog."
"continuous_align_syntactic.1e+06.1.1024","continuous_align_syntactic.1e+06.1.1024.2",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","1024","2","1024",1,1,1,"what a good night."
"continuous_align_syntactic.1e+06.1.1024","continuous_align_syntactic.1e+06.1.1024.2",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","1024","2","1024",1,1,1,"what is he doing?"
"continuous_align_syntactic.1e+06.1.3","continuous_align_syntactic.1e+06.1.3.3",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","3","3","3",0,-1,1,"want to make a mess."
"continuous_align_syntactic.1e+06.1.3","continuous_align_syntactic.1e+06.1.3.3",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","3","3","3",0,-1,1,"big bird in the house."
"continuous_align_syntactic.1e+06.1.3","continuous_align_syntactic.1e+06.1.3.3",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","3","3","3",1,1,1,"he is a mess."
"continuous_align_syntactic.1e+06.1.3","continuous_align_syntactic.1e+06.1.3.3",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","3","3","3",1,1,1,"and a big ball."
"continuous_align_syntactic.1e+06.1.999","continuous_align_syntactic.1e+06.1.999.1",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,1,"is a good night."
"continuous_align_syntactic.1e+06.1.999","continuous_align_syntactic.1e+06.1.999.1",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,1,"come off the train."
"continuous_align_syntactic.1e+06.1.999","continuous_align_syntactic.1e+06.1.999.1",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,1,"huh that is a horse."
"continuous_align_syntactic.1e+06.1.999","continuous_align_syntactic.1e+06.1.999.1",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,1,"it is a boat."
"continuous_align_syntactic.1e+06.2.1024","continuous_align_syntactic.1e+06.2.1024.2",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","1024","2","1024",0,-1,1,"do a big circle."
"continuous_align_syntactic.1e+06.2.1024","continuous_align_syntactic.1e+06.2.1024.2",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","1024","2","1024",0,-1,1,"i was all done."
"continuous_align_syntactic.1e+06.2.1024","continuous_align_syntactic.1e+06.2.1024.2",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","1024","2","1024",1,1,1,"a big red car."
"continuous_align_syntactic.1e+06.2.1024","continuous_align_syntactic.1e+06.2.1024.2",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","1024","2","1024",1,0,1,"see a red truck."
"continuous_align_syntactic.1e+06.2.3","continuous_align_syntactic.1e+06.2.3.1024",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","3","1024","3",0,-1,1,"it was a funny girl."
"continuous_align_syntactic.1e+06.2.3","continuous_align_syntactic.1e+06.2.3.1024",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","3","1024","3",0,-1,1,"up a long train."
"continuous_align_syntactic.1e+06.2.3","continuous_align_syntactic.1e+06.2.3.1024",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,1,"wow, that is a big train."
"continuous_align_syntactic.1e+06.2.3","continuous_align_syntactic.1e+06.2.3.1024",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,1,"a big boat on the hill."
"continuous_align_syntactic.1e+06.2.999","continuous_align_syntactic.1e+06.2.999.1",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,1,"is a good night."
"continuous_align_syntactic.1e+06.2.999","continuous_align_syntactic.1e+06.2.999.1",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,1,"and a big block."
"continuous_align_syntactic.1e+06.2.999","continuous_align_syntactic.1e+06.2.999.1",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"it is a hammer."
"continuous_align_syntactic.1e+06.2.999","continuous_align_syntactic.1e+06.2.999.1",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"i love you night night."
"continuous_align_syntactic.1e+06.3.1024","continuous_align_syntactic.1e+06.3.1024.999",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","1024","999","1024",0,-1,0,"the fire all done."
"continuous_align_syntactic.1e+06.3.1024","continuous_align_syntactic.1e+06.3.1024.999",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","1024","999","1024",0,-1,1,"two cars all done."
"continuous_align_syntactic.1e+06.3.1024","continuous_align_syntactic.1e+06.3.1024.999",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","1024","999","1024",1,1,1,"okay, all done."
"continuous_align_syntactic.1e+06.3.1024","continuous_align_syntactic.1e+06.3.1024.999",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","1024","999","1024",1,1,1,"that is a car."
"continuous_align_syntactic.1e+06.3.123","continuous_align_syntactic.1e+06.3.123.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","123","0","123",0,-1,1,"and a black man."
"continuous_align_syntactic.1e+06.3.123","continuous_align_syntactic.1e+06.3.123.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","123","0","123",0,-1,1,"and a hard horse."
"continuous_align_syntactic.1e+06.3.123","continuous_align_syntactic.1e+06.3.123.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","123","0","123",1,1,1,"where is the train?"
"continuous_align_syntactic.1e+06.3.123","continuous_align_syntactic.1e+06.3.123.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","123","0","123",1,1,1,"what is he doing?"
"continuous_align_syntactic.1e+06.3.3","continuous_align_syntactic.1e+06.3.3.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","3","0","3",0,-1,0,"what is it matter?"
"continuous_align_syntactic.1e+06.3.3","continuous_align_syntactic.1e+06.3.3.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","3","0","3",0,-1,0,"you know what i thought it is a horse?"
"continuous_align_syntactic.1e+06.3.3","continuous_align_syntactic.1e+06.3.3.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","3","0","3",1,1,1,"what does it say?"
"continuous_align_syntactic.1e+06.3.3","continuous_align_syntactic.1e+06.3.3.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","3","0","3",1,1,1,"what does it say?"
"continuous_align_syntactic.1e+06.3.999","continuous_align_syntactic.1e+06.3.999.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","999","0","999",0,-1,1,"is a big truck."
"continuous_align_syntactic.1e+06.3.999","continuous_align_syntactic.1e+06.3.999.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","999","0","999",0,-1,1,"how that is a baby."
"continuous_align_syntactic.1e+06.3.999","continuous_align_syntactic.1e+06.3.999.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","999","0","999",1,1,1,"that is a bus."
"continuous_align_syntactic.1e+06.3.999","continuous_align_syntactic.1e+06.3.999.0",1e+06,"structural_alignment","continuous_align_syntactic","1e6_entropy_001_lm_loss_001_target_6","3","999","0","999",1,1,1,"that is a plane."
"topline.1e+06.1.1024","topline.1e+06.1.1024.1",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","1","1024","1","3",1,1,1,"what is this one?"
"topline.1e+06.1.1024","topline.1e+06.1.1024.1",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","1","1024","1","3",1,1,1,"let's see."
"topline.1e+06.1.3","topline.1e+06.1.3.2",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","1","3","2","3",1,1,1,"it is a ball."
"topline.1e+06.1.3","topline.1e+06.1.3.2",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","1","3","2","3",1,1,1,"this is your book."
"topline.1e+06.1.999","topline.1e+06.1.999.1",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","1","999","1","3",1,1,1,"what is that one?"
"topline.1e+06.1.999","topline.1e+06.1.999.1",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","1","999","1","3",1,1,1,"how is this one?"
"topline.1e+06.2.1024","topline.1e+06.2.1024.2",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","2","1024","2","3",1,1,1,"what is that light?"
"topline.1e+06.2.1024","topline.1e+06.2.1024.2",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","2","1024","2","3",1,1,1,"they are over here."
"topline.1e+06.2.3","topline.1e+06.2.3.1024",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,1,"okay what is that?"
"topline.1e+06.2.3","topline.1e+06.2.3.1024",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","2","3","1024","3",1,1,1,"huh what is that?"
"topline.1e+06.2.999","topline.1e+06.2.999.3",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","2","999","3","3",1,1,1,"i will get it."
"topline.1e+06.2.999","topline.1e+06.2.999.3",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","2","999","3","3",1,1,1,"i don't know."
"topline.1e+06.3.1024","topline.1e+06.3.1024.42",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","3","1024","42","3",1,1,1,"what is that one?"
"topline.1e+06.3.1024","topline.1e+06.3.1024.42",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","3","1024","42","3",1,1,1,"what is this one?"
"topline.1e+06.3.123","topline.1e+06.3.123.0",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","3","123","0","3",1,1,1,"here is your chair."
"topline.1e+06.3.123","topline.1e+06.3.123.0",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","3","123","0","3",1,1,1,"honey what is that?"
"topline.1e+06.3.3","topline.1e+06.3.3.3",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","3","3","3","3",1,1,1,"no, what is that?"
"topline.1e+06.3.3","topline.1e+06.3.3.3",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","3","3","3","3",1,1,1,"that is the baby."
"topline.1e+06.3.999","topline.1e+06.3.999.999",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","3","999","999","3",1,1,1,"what is that one?"
"topline.1e+06.3.999","topline.1e+06.3.999.999",1e+06,"topline","topline","1e6_entropy_001_lm_loss_001_target_6","3","999","999","3",1,1,1,"what is that one?"
"sent_approval.1e+07.1.1024","sent_approval.1e+07.1.1024.3",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",0,-1,1,"it means you get the other one out okay?"
"sent_approval.1e+07.1.1024","sent_approval.1e+07.1.1024.3",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",0,-1,1,"you have to use the spoon but you won't you?"
"sent_approval.1e+07.1.1024","sent_approval.1e+07.1.1024.3",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",1,1,1,"well when i have it on for you okay?"
"sent_approval.1e+07.1.1024","sent_approval.1e+07.1.1024.3",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","1024","3","1024",1,1,1,"and then we will put this one away shall we?"
"sent_approval.1e+07.1.3","sent_approval.1e+07.1.3.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",0,-1,1,"if i do it and then we can do it and put it in?"
"sent_approval.1e+07.1.3","sent_approval.1e+07.1.3.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",0,-1,1,"now i will have to clean this with your room won't you?"
"sent_approval.1e+07.1.3","sent_approval.1e+07.1.3.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,1,1,"and then i will put it in it."
"sent_approval.1e+07.1.3","sent_approval.1e+07.1.3.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,1,1,"i will put it over here if i put it in there."
"sent_approval.1e+07.1.999","sent_approval.1e+07.1.999.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,0,"that will make it?"
"sent_approval.1e+07.1.999","sent_approval.1e+07.1.999.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,0,"there is the baby book?"
"sent_approval.1e+07.1.999","sent_approval.1e+07.1.999.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,0,"i will do it on you okay?"
"sent_approval.1e+07.1.999","sent_approval.1e+07.1.999.1",1e+07,"affective_feedback","sent_approval","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,1,"we will be fine okay?"
